Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RL total (m m-2 in 5 cm soil depth);RL bulk (m m-2 in 5 cm soil depth);RL BP (m m-2 in 5 cm soil depth);;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;35;1,9728E+123;1,9728E+123;0;9,8639E+125;9,8639E+125;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;45;1,339E+123;1,339E+123;0;6,6948E+125;6,6948E+125;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;55;9,8639E+121;9,8639E+121;0;4,932E+124;4,932E+124;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;65;6,6948E+121;6,6948E+121;0;3,3474E+124;3,3474E+124;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;75;4,932E+120;4,932E+120;0;2,466E+123;2,466E+123;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;85;3,3474E+120;3,3474E+120;0;1,6737E+123;1,6737E+123;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;95;2,466E+119;2,466E+119;0;1,233E+122;1,233E+122;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;105;1,6737E+119;1,6737E+119;0;8,3685E+121;8,3685E+121;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;115;1,233E+118;1,233E+118;0;6,1649E+120;6,1649E+120;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;125;8,3685E+117;8,3685E+117;0;4,1842E+120;4,1842E+120;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;135;6,1649E+116;6,1649E+116;0;3,0825E+119;3,0825E+119;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;5;4,1842E+116;4,1842E+116;0;2,0921E+119;2,0921E+119;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;15;3,0825E+115;3,0825E+115;0;1,5412E+118;1,5412E+118;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;25;2,0921E+115;2,0921E+115;0;1,0461E+118;1,0461E+118;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;35;1,5412E+114;1,5412E+114;0;7,7062E+116;7,7062E+116;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;45;1,0461E+114;1,0461E+114;0;5,2303E+116;5,2303E+116;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;55;7,7062E+112;7,7062E+112;0;3,8531E+115;3,8531E+115;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;65;5,2303E+112;5,2303E+112;0;2,6151E+115;2,6151E+115;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;75;3,8531E+111;3,8531E+111;0;1,9265E+114;1,9265E+114;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;85;2,6151E+111;2,6151E+111;0;1,3076E+114;1,3076E+114;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;95;1,9265E+110;1,9265E+110;0;9,6327E+112;9,6327E+112;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;105;1,3076E+110;1,3076E+110;0;6,5379E+112;6,5379E+112;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;115;9,6327E+108;9,6327E+108;0;4,8164E+111;4,8164E+111;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;125;6,5379E+108;6,5379E+108;0;3,2689E+111;3,2689E+111;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;135;4,8164E+107;4,8164E+107;0;2,4082E+110;2,4082E+110;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;145;3,2689E+107;3,2689E+107;0;1,6345E+110;1,6345E+110;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainfed;winter oilseed rape;155;2,4082E+106;2,4082E+106;0;1,2041E+109;1,2041E+109;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;10;1,6345E+106;1,6345E+106;0;8,1723E+108;8,1723E+108;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;15;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;20;1,2041E+105;1,2041E+105;0;6,0205E+107;6,0205E+107;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;30;8,1723E+104;8,1723E+104;0;4,0862E+107;4,0862E+107;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;35;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;40;6,0205E+103;6,0205E+103;0;3,0102E+106;3,0102E+106;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;50;4,0862E+103;4,0862E+103;0;2,0431E+106;2,0431E+106;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;55;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;60;3,0102E+102;3,0102E+102;0;1,5051E+105;1,5051E+105;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;70;2,0431E+102;2,0431E+102;0;1,0215E+105;1,0215E+105;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;75;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;80;1,5051E+101;1,5051E+101;0;7,5256E+103;7,5256E+103;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;90;1,0215E+101;1,0215E+101;0;5,1077E+103;5,1077E+103;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;100;7,5256E+99;7,5256E+99;0;3,7628E+102;3,7628E+102;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;110;5,1077E+99;5,1077E+99;0;2,5539E+102;2,5539E+102;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;120;3,76278E+98;3,76278E+98;0;1,8814E+101;1,8814E+101;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;19;4;5;rainshelter;winter oilseed rape;130;2,55386E+98;2,55386E+98;0;1,2769E+101;1,2769E+101;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;10;1,88139E+97;1,88139E+97;0;9,407E+99;9,407E+99;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;15;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;20;1,27693E+97;1,27693E+97;0;6,3846E+99;6,3846E+99;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;30;9,40695E+95;9,40695E+95;0;4,70348E+98;4,70348E+98;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;35;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;40;6,38464E+95;6,38464E+95;0;3,19232E+98;3,19232E+98;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;50;4,70348E+94;4,70348E+94;0;2,35174E+97;2,35174E+97;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;55;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;60;3,19232E+94;3,19232E+94;0;1,59616E+97;1,59616E+97;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;70;2,35174E+93;2,35174E+93;0;1,17587E+96;1,17587E+96;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;75;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;80;1,59616E+93;1,59616E+93;0;7,9808E+95;7,9808E+95;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;90;1,17587E+92;1,17587E+92;0;5,87935E+94;5,87935E+94;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;100;7,9808E+91;7,9808E+91;0;3,9904E+94;3,9904E+94;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;110;5,87935E+90;5,87935E+90;0;2,93967E+93;2,93967E+93;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;120;3,9904E+90;3,9904E+90;0;1,9952E+93;1,9952E+93;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainfed;winter oilseed rape;130;2,93967E+89;2,93967E+89;0;1,46984E+92;1,46984E+92;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;10;1,9952E+89;1,9952E+89;0;9,976E+91;9,976E+91;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;15;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;20;1,46984E+88;1,46984E+88;0;7,34918E+90;7,34918E+90;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;30;9,976E+87;9,976E+87;0;4,988E+90;4,988E+90;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;35;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;40;7,34918E+86;7,34918E+86;0;3,67459E+89;3,67459E+89;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;50;4,988E+86;4,988E+86;0;2,494E+89;2,494E+89;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;55;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;60;3,67459E+85;3,67459E+85;0;1,8373E+88;1,8373E+88;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;70;2,494E+85;2,494E+85;0;1,247E+88;1,247E+88;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;75;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;80;1,8373E+84;1,8373E+84;0;9,18648E+86;9,18648E+86;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;90;1,247E+84;1,247E+84;0;6,235E+86;6,235E+86;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;100;9,18648E+82;9,18648E+82;0;4,59324E+85;4,59324E+85;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;110;6,235E+82;6,235E+82;0;3,1175E+85;3,1175E+85;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;120;4,59324E+81;4,59324E+81;0;2,29662E+84;2,29662E+84;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;130;3,1175E+81;3,1175E+81;0;1,55875E+84;1,55875E+84;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;21;4;6;rainshelter;winter oilseed rape;140;2,29662E+80;2,29662E+80;0;1,14831E+83;1,14831E+83;0;;;;;;;;;;;;
;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;5;1,55875E+80;1,55875E+80;0;7,79375E+82;7,79375E+82;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;15;1,14831E+79;1,14831E+79;0;5,74155E+81;5,74155E+81;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;20;8,30103E+78;8,30103E+78;0;4,15052E+81;4,15052E+81;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;25;7,79375E+78;7,79375E+78;0;3,89687E+81;3,89687E+81;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;35;5,74155E+77;5,74155E+77;0;2,87077E+80;2,87077E+80;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;40;4,15052E+77;4,15052E+77;0;2,07526E+80;2,07526E+80;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;45;3,89687E+77;3,89687E+77;0;1,94844E+80;1,94844E+80;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;55;2,87077E+76;2,87077E+76;0;1,43539E+79;1,43539E+79;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;60;2,07526E+76;2,07526E+76;0;1,03763E+79;1,03763E+79;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;65;1,94844E+76;1,94844E+76;0;9,74219E+78;9,74219E+78;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;75;1,43539E+75;1,43539E+75;0;7,17694E+77;7,17694E+77;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;80;1,03763E+75;1,03763E+75;0;5,18815E+77;5,18815E+77;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;85;9,74219E+74;9,74219E+74;0;4,87109E+77;4,87109E+77;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;95;7,17694E+73;7,17694E+73;0;3,58847E+76;3,58847E+76;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;100;5,18815E+73;5,18815E+73;0;2,59407E+76;2,59407E+76;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;105;4,87109E+73;4,87109E+73;0;2,43555E+76;2,43555E+76;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;115;3,58847E+72;3,58847E+72;0;1,79423E+75;1,79423E+75;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;120;2,59407E+72;2,59407E+72;0;1,29704E+75;1,29704E+75;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;125;2,43555E+72;2,43555E+72;0;1,21777E+75;1,21777E+75;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;135;1,79423E+71;1,79423E+71;0;8,97117E+73;8,97117E+73;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;140;1,29704E+71;1,29704E+71;0;6,48518E+73;6,48518E+73;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainfed;winter oilseed rape;145;1,21777E+71;1,21777E+71;0;6,08887E+73;6,08887E+73;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;10;8,97117E+69;8,97117E+69;0;4,48559E+72;4,48559E+72;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;15;6,48518E+69;6,48518E+69;0;3,24259E+72;3,24259E+72;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;20;6,08887E+69;6,08887E+69;0;3,04443E+72;3,04443E+72;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;30;4,48559E+68;4,48559E+68;0;2,24279E+71;2,24279E+71;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;35;3,24259E+68;3,24259E+68;0;1,6213E+71;1,6213E+71;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;40;3,04443E+68;3,04443E+68;0;1,52222E+71;1,52222E+71;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;50;2,24279E+67;2,24279E+67;0;1,1214E+70;1,1214E+70;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;55;1,6213E+67;1,6213E+67;0;8,10648E+69;8,10648E+69;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;60;1,52222E+67;1,52222E+67;0;7,61108E+69;7,61108E+69;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;70;1,1214E+66;1,1214E+66;0;5,60698E+68;5,60698E+68;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;75;8,10648E+65;8,10648E+65;0;4,05324E+68;4,05324E+68;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;80;7,61108E+65;7,61108E+65;0;3,80554E+68;3,80554E+68;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;90;5,60698E+64;5,60698E+64;0;2,80349E+67;2,80349E+67;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;95;4,05324E+64;4,05324E+64;0;2,02662E+67;2,02662E+67;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;100;3,80554E+64;3,80554E+64;0;1,90277E+67;1,90277E+67;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;110;2,80349E+63;2,80349E+63;0;1,40175E+66;1,40175E+66;0;;;;;;;;;;;;
trial C;15.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;115;2,02662E+63;2,02662E+63;0;1,01331E+66;1,01331E+66;0;;;;;;;;;;;;
